"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Ministry of Justice","Human Resources","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Unknown","30","[c]","28980","29660"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Knowledge and Information Management","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Heterosexual / straight","35","[c]","31380","25830"
"New entrant CS","2023","Ministry of Justice","Legal","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Heterosexual / straight","7755","[c]","25760","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","LGBO","930","[c]","25510","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Undeclared","400","[c]","25420","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Unknown","4440","[c]","25740","24070"
"New entrant CS","2023","Ministry of Justice","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Heterosexual / straight","40","[c]","37000","35410"
"New entrant CS","2023","Ministry of Justice","Other","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Policy","Heterosexual / straight","50","[c]","37010","35410"
"New entrant CS","2023","Ministry of Justice","Policy","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Policy","Unknown","65","[c]","32950","31270"
"New entrant CS","2023","Ministry of Justice","Project Delivery","Heterosexual / straight","30","[c]","34450","31270"
"New entrant CS","2023","Ministry of Justice","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Project Delivery","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Property","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Property","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Psychology","Heterosexual / straight","90","[c]","28770","28480"
"New entrant CS","2023","Ministry of Justice","Psychology","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Psychology","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Psychology","Unknown","40","[c]","32260","30940"
"New entrant CS","2023","Ministry of Justice","Security","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Social Research","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Social Research","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Statistics","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Legal","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Heterosexual / straight","300","[c]","37330","36040"
"New entrant CS","2023","National Crime Agency","Operational Delivery","LGBO","30","[c]","36750","34670"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Project Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Property","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Security","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Human Resources","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Heterosexual / straight","250","[c]","62320","52750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Operational Delivery","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Other","Heterosexual / straight","40","[c]","25410","22490"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Policy","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Social Research","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Statistics","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Statistics","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Communications","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Communications","LGBO","[c]","[c]","[c]","[c]"
