"Status","Year","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinary Medicines Directorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinary Medicines Directorate","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Revenue Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wilton Park","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wilton Park","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Accountant in Bankruptcy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Accountant in Bankruptcy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Active Travel England","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Active Travel England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Active Travel England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Active Travel England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Heterosexual / straight","310","[c]","27260","25340"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","LGBO","30","[c]","26300","22150"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Office","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Heterosexual / straight","265","[c]","38280","32640"
"New entrant CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","LGBO","45","[c]","31930","28000"
"New entrant CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Central Civil Service Fast Stream","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","35","[c]","28570","25970"
"New entrant CS","2023","Declared non-disabled","Charity Commission","Heterosexual / straight","35","[c]","33710","30170"
"New entrant CS","2023","Declared non-disabled","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Companies House","Heterosexual / straight","195","[c]","31040","25610"
"New entrant CS","2023","Declared non-disabled","Companies House","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Companies House","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Companies House","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","Heterosexual / straight","110","[c]","44170","34110"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Criminal Injuries Compensation Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Criminal Injuries Compensation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Commercial Service","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Commercial Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Heterosexual / straight","150","[c]","29650","22180"
"New entrant CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Prosecution Service","Heterosexual / straight","500","[c]","29870","25600"
"New entrant CS","2023","Declared non-disabled","Crown Prosecution Service","LGBO","40","[c]","28170","24460"
"New entrant CS","2023","Declared non-disabled","Crown Prosecution Service","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Prosecution Service","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Electronics and Components Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Electronics and Components Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Electronics and Components Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Equipment and Support","Heterosexual / straight","465","[c]","33930","32500"
"New entrant CS","2023","Declared non-disabled","Defence Equipment and Support","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Equipment and Support","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Equipment and Support","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","165","[c]","37070","34410"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","35","[c]","36120","31350"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Heterosexual / straight","55","[c]","34630","35040"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Heterosexual / straight","50","[c]","42250","37590"
"New entrant CS","2023","Declared non-disabled","Department for Education (excl. agencies)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","500","[c]","40630","37300"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","50","[c]","38260","37300"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","40","[c]","39690","35930"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","Heterosexual / straight","285","[c]","40620","38050"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","Undeclared","20","[c]","[c]","[c]"
