"Status","Year","Ethnicity","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","White","Building Digital UK","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","London","100","[c]","40620","35240"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Scotland","120","[c]","31610","28000"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Yorkshire and The Humber","40","[c]","34920","24610"
"New entrant CS","2023","White","Central Civil Service Fast Stream","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Central Civil Service Fast Stream","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Central Civil Service Fast Stream","London","230","[c]","28840","28840"
"New entrant CS","2023","White","Central Civil Service Fast Stream","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Central Civil Service Fast Stream","North West (England)","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Central Civil Service Fast Stream","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Central Civil Service Fast Stream","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Central Civil Service Fast Stream","South West (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Central Civil Service Fast Stream","Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Central Civil Service Fast Stream","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Central Civil Service Fast Stream","Yorkshire and The Humber","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","East of England","40","[c]","27910","25970"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","North West (England)","45","[c]","32200","30170"
"New entrant CS","2023","White","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","Wales","185","[c]","30970","25610"
"New entrant CS","2023","White","Companies House","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","London","70","[c]","49760","42920"
"New entrant CS","2023","White","Competition and Markets Authority","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Criminal Injuries Compensation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Criminal Injuries Compensation Authority","Scotland","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Office and Procurator Fiscal Service","Scotland","190","[c]","30040","22180"
"New entrant CS","2023","White","Crown Prosecution Service","East Midlands (England)","45","[c]","25720","22870"
"New entrant CS","2023","White","Crown Prosecution Service","East of England","45","[c]","28520","24460"
"New entrant CS","2023","White","Crown Prosecution Service","London","90","[c]","33670","28200"
"New entrant CS","2023","White","Crown Prosecution Service","North East (England)","50","[c]","28310","24430"
"New entrant CS","2023","White","Crown Prosecution Service","North West (England)","80","[c]","31220","26900"
"New entrant CS","2023","White","Crown Prosecution Service","South East (England)","80","[c]","30390","25600"
"New entrant CS","2023","White","Crown Prosecution Service","South West (England)","45","[c]","26960","22870"
"New entrant CS","2023","White","Crown Prosecution Service","Wales","45","[c]","31850","26900"
"New entrant CS","2023","White","Crown Prosecution Service","West Midlands (England)","40","[c]","32000","26900"
"New entrant CS","2023","White","Crown Prosecution Service","Yorkshire and The Humber","60","[c]","28330","26900"
"New entrant CS","2023","White","Defence Electronics and Components Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Equipment and Support","East Midlands (England)","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Equipment and Support","East of England","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Equipment and Support","London","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Equipment and Support","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Equipment and Support","Scotland","40","[c]","33270","32500"
"New entrant CS","2023","White","Defence Equipment and Support","South East (England)","40","[c]","29930","32500"
"New entrant CS","2023","White","Defence Equipment and Support","South West (England)","670","[c]","33800","32500"
"New entrant CS","2023","White","Defence Equipment and Support","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Equipment and Support","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Equipment and Support","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","South East (England)","190","[c]","33620","30650"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","South West (England)","360","[c]","31900","28360"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","115","[c]","36160","34410"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","45","[c]","37190","31120"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","London","65","[c]","37380","35040"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","East Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","London","60","[c]","38030","34030"
"New entrant CS","2023","White","Department for Education (excl. agencies)","North East (England)","30","[c]","36440","30710"
"New entrant CS","2023","White","Department for Education (excl. agencies)","North West (England)","55","[c]","34500","30330"
"New entrant CS","2023","White","Department for Education (excl. agencies)","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","South West (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","West Midlands (England)","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","Yorkshire and The Humber","50","[c]","34570","30330"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","London","210","[c]","42090","38750"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","40","[c]","38030","37300"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","50","[c]","38920","37300"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","120","[c]","38460","37300"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","85","[c]","41250","37300"
"New entrant CS","2023","White","Department for International Trade","East Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for International Trade","East of England","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for International Trade","London","155","[c]","38780","35010"
"New entrant CS","2023","White","Department for International Trade","North East (England)","75","[c]","35970","31630"
"New entrant CS","2023","White","Department for International Trade","North West (England)","30","[c]","42990","39460"
"New entrant CS","2023","White","Department for International Trade","Northern Ireland","5","[c]","[c]","[c]"
