"Status","Year","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Home Office","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","Female","45","[c]","44720","39190"
"New entrant CS","2023","Home Office","Digital, Data and Technology","Male","160","[c]","42920","37780"
"New entrant CS","2023","Home Office","Economics","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Economics","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Intelligence Analysis","Female","30","[c]","27000","25750"
"New entrant CS","2023","Home Office","Intelligence Analysis","Male","35","[c]","28660","25750"
"New entrant CS","2023","Home Office","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Delivery","Female","3645","[c]","24890","25750"
"New entrant CS","2023","Home Office","Operational Delivery","Male","3240","[c]","25420","25750"
"New entrant CS","2023","Home Office","Operational Research","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Research","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Other","Female","115","[c]","27650","29750"
"New entrant CS","2023","Home Office","Other","Male","70","[c]","26280","25750"
"New entrant CS","2023","Home Office","Policy","Female","60","[c]","39130","36000"
"New entrant CS","2023","Home Office","Policy","Male","30","[c]","45840","32000"
"New entrant CS","2023","Home Office","Project Delivery","Female","55","[c]","36820","36000"
"New entrant CS","2023","Home Office","Project Delivery","Male","55","[c]","39490","36000"
"New entrant CS","2023","Home Office","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Science and Engineering","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Social Research","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Statistics","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Statistics","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Commercial","Female","155","[c]","31000","27610"
"New entrant CS","2023","Ministry of Defence","Commercial","Male","120","[c]","30750","28020"
"New entrant CS","2023","Ministry of Defence","Communications","Female","40","[c]","33900","33670"
"New entrant CS","2023","Ministry of Defence","Communications","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","Female","80","[c]","32790","28550"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","Male","175","[c]","35780","32500"
"New entrant CS","2023","Ministry of Defence","Finance","Female","95","[c]","31630","27080"
"New entrant CS","2023","Ministry of Defence","Finance","Male","95","[c]","29710","27080"
"New entrant CS","2023","Ministry of Defence","Geography","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Geography","Male","30","[c]","28200","27610"
"New entrant CS","2023","Ministry of Defence","Human Resources","Female","225","[c]","30580","27080"
"New entrant CS","2023","Ministry of Defence","Human Resources","Male","185","[c]","31610","30080"
"New entrant CS","2023","Ministry of Defence","Intelligence Analysis","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Intelligence Analysis","Male","40","[c]","32220","30650"
"New entrant CS","2023","Ministry of Defence","Internal Audit","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Internal Audit","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Knowledge and Information Management","Female","30","[c]","28640","27080"
"New entrant CS","2023","Ministry of Defence","Knowledge and Information Management","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Medicine","Female","190","[c]","42400","35570"
"New entrant CS","2023","Ministry of Defence","Medicine","Male","55","[c]","49910","40590"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","Female","670","[c]","25400","22220"
"New entrant CS","2023","Ministry of Defence","Operational Delivery","Male","420","[c]","29540","27080"
"New entrant CS","2023","Ministry of Defence","Operational Research","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Operational Research","Male","30","[c]","34090","30650"
"New entrant CS","2023","Ministry of Defence","Other","Female","235","[c]","26450","22310"
"New entrant CS","2023","Ministry of Defence","Other","Male","405","[c]","26930","21580"
"New entrant CS","2023","Ministry of Defence","Policy","Female","50","[c]","40940","34850"
"New entrant CS","2023","Ministry of Defence","Policy","Male","40","[c]","40940","38020"
"New entrant CS","2023","Ministry of Defence","Project Delivery","Female","275","[c]","33770","32500"
"New entrant CS","2023","Ministry of Defence","Project Delivery","Male","300","[c]","38580","35600"
"New entrant CS","2023","Ministry of Defence","Property","Female","70","[c]","29730","27140"
"New entrant CS","2023","Ministry of Defence","Property","Male","140","[c]","33220","33830"
"New entrant CS","2023","Ministry of Defence","Psychology","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","Female","230","[c]","30900","27780"
"New entrant CS","2023","Ministry of Defence","Science and Engineering","Male","770","[c]","34210","32500"
"New entrant CS","2023","Ministry of Defence","Security","Female","135","[c]","29240","27470"
"New entrant CS","2023","Ministry of Defence","Security","Male","565","[c]","29620","27500"
"New entrant CS","2023","Ministry of Defence","Statistics","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Statistics","Male","35","[c]","32160","32520"
"New entrant CS","2023","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Commercial","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Commercial","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Communications","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Female","70","[c]","40030","37680"
"New entrant CS","2023","Ministry of Justice","Digital, Data and Technology","Male","125","[c]","44650","43650"
"New entrant CS","2023","Ministry of Justice","Economics","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Economics","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Finance","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Human Resources","Female","70","[c]","30210","31270"
"New entrant CS","2023","Ministry of Justice","Human Resources","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Legal","Female","50","[c]","32310","31270"
"New entrant CS","2023","Ministry of Justice","Legal","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Female","7970","[c]","24910","23640"
"New entrant CS","2023","Ministry of Justice","Operational Delivery","Male","5555","[c]","26930","28880"
"New entrant CS","2023","Ministry of Justice","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Other","Female","35","[c]","36230","34450"
"New entrant CS","2023","Ministry of Justice","Other","Male","40","[c]","36350","35410"
"New entrant CS","2023","Ministry of Justice","Policy","Female","105","[c]","34820","35230"
"New entrant CS","2023","Ministry of Justice","Policy","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Project Delivery","Female","40","[c]","33170","31270"
"New entrant CS","2023","Ministry of Justice","Project Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Property","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Property","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Psychology","Female","135","[c]","29940","28480"
"New entrant CS","2023","Ministry of Justice","Psychology","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Security","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Social Research","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Social Research","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Statistics","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Communications","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Legal","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Female","175","[c]","35870","34670"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Male","210","[c]","39140","36040"
"New entrant CS","2023","National Crime Agency","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Project Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Communications","Male","[c]","[c]","[c]","[c]"
