"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Debt","Operational Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Other","AO","435","[c]","21660","21690"
"New entrant CS","2023","Debt","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Tax","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","AO","15","[c]","23150","22520"
"New entrant CS","2023","Debt","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","AO","105","[c]","22750","22220"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","EO","575","[c]","27840","27650"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","G6","100","[c]","70720","70000"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","G7","515","[c]","55420","55000"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","HEO","725","[c]","34000","34170"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","SCS level","35","[c]","104130","102060"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","SEO","655","[c]","41250","41000"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","AO","20","[c]","22500","22220"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","EO","30","[c]","27140","27080"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","HEO","20","[c]","33280","33830"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","AO","30","[c]","20740","20660"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","EO","15","[c]","27200","27650"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Other","AA","20","[c]","18580","19080"
"New entrant CS","2023","Digital, Data & Technology","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Other","EO","10","[c]","27930","29750"
"New entrant CS","2023","Digital, Data & Technology","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Other","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","EO","15","[c]","29080","29750"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Science and Engineering","EO","25","[c]","25420","24150"
"New entrant CS","2023","Digital, Data & Technology","Science and Engineering","HEO","15","[c]","31690","30930"
"New entrant CS","2023","Digital, Data & Technology","Science and Engineering","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Tax","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","AO","20","[c]","18160","18300"
"New entrant CS","2023","Digital, Data & Technology","Unknown","EO","35","[c]","27600","27650"
"New entrant CS","2023","Digital, Data & Technology","Unknown","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","G7","25","[c]","56060","56430"
"New entrant CS","2023","Digital, Data & Technology","Unknown","HEO","40","[c]","35320","34400"
"New entrant CS","2023","Digital, Data & Technology","Unknown","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","SEO","45","[c]","43370","44930"
"New entrant CS","2023","Finance","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","HEO","10","[c]","35200","34170"
"New entrant CS","2023","Finance","Commercial","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Corporate Finance","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Corporate Finance","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","AO","190","[c]","22390","22520"
"New entrant CS","2023","Finance","Finance","EO","160","[c]","27300","27080"
"New entrant CS","2023","Finance","Finance","G6","15","[c]","68480","65010"
"New entrant CS","2023","Finance","Finance","G7","65","[c]","54320","54330"
"New entrant CS","2023","Finance","Finance","HEO","145","[c]","33620","33830"
"New entrant CS","2023","Finance","Finance","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","SEO","105","[c]","42560","41880"
"New entrant CS","2023","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Operational Delivery","AO","35","[c]","22730","22520"
"New entrant CS","2023","Finance","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Operational Delivery","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Security","HEO","10","[c]","34670","34170"
"New entrant CS","2023","Finance","Security","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Operational Delivery","AO","345","[c]","22010","22150"
"New entrant CS","2023","Grants Management","Operational Delivery","EO","45","[c]","25280","25920"
"New entrant CS","2023","Grants Management","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Operational Delivery","HEO","10","[c]","30670","30320"
"New entrant CS","2023","Grants Management","Operational Delivery","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Human Resources","AA","20","[c]","20840","21380"
"New entrant CS","2023","Human Resources","Human Resources","AO","210","[c]","22250","22220"
"New entrant CS","2023","Human Resources","Human Resources","EO","340","[c]","27430","27140"
"New entrant CS","2023","Human Resources","Human Resources","G6","20","[c]","69540","65820"
"New entrant CS","2023","Human Resources","Human Resources","G7","85","[c]","53560","54130"
"New entrant CS","2023","Human Resources","Human Resources","HEO","275","[c]","34080","33830"
"New entrant CS","2023","Human Resources","Human Resources","SCS level","10","[c]","91240","84780"
"New entrant CS","2023","Human Resources","Human Resources","SEO","130","[c]","42040","41000"
"New entrant CS","2023","Human Resources","Human Resources","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","HEO","15","[c]","34100","33830"
"New entrant CS","2023","Internal Audit","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","SEO","20","[c]","43480","43160"
"New entrant CS","2023","Legal","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Finance","AO","15","[c]","20520","19560"
"New entrant CS","2023","Legal","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","AO","10","[c]","22210","24280"
"New entrant CS","2023","Legal","Legal","EO","165","[c]","28250","27760"
"New entrant CS","2023","Legal","Legal","G6","30","[c]","71620","70030"
"New entrant CS","2023","Legal","Legal","G7","360","[c]","53440","52590"
"New entrant CS","2023","Legal","Legal","HEO","70","[c]","40580","45230"
"New entrant CS","2023","Legal","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Legal","SEO","180","[c]","39280","38760"
"New entrant CS","2023","Legal","Operational Delivery","AO","485","[c]","21830","21120"
"New entrant CS","2023","Legal","Operational Delivery","EO","160","[c]","27610","27760"
"New entrant CS","2023","Legal","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Operational Delivery","HEO","25","[c]","31790","31640"
"New entrant CS","2023","Legal","Operational Delivery","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tax","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Communications","SCS level","[c]","[c]","[c]","[c]"
