"Status","Year","Profession_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Finance","HEO","Female","Heterosexual / straight","50","[c]","34390","33830"
"New entrant CS","2023","Finance","HEO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HEO","Female","Unknown","35","[c]","32800","33420"
"New entrant CS","2023","Finance","HEO","Male","Heterosexual / straight","35","[c]","34330","34270"
"New entrant CS","2023","Finance","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HEO","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO","Female","Heterosexual / straight","50","[c]","41950","41450"
"New entrant CS","2023","Finance","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO","Male","Heterosexual / straight","30","[c]","42050","41780"
"New entrant CS","2023","Finance","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","HEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Geography","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AO","Female","Heterosexual / straight","110","[c]","22050","22150"
"New entrant CS","2023","Human Resources","AO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AO","Female","Unknown","55","[c]","22390","22220"
"New entrant CS","2023","Human Resources","AO","Male","Heterosexual / straight","55","[c]","22310","22150"
"New entrant CS","2023","Human Resources","AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AO","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","EO","Female","Heterosexual / straight","125","[c]","27230","27080"
"New entrant CS","2023","Human Resources","EO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","EO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","EO","Female","Unknown","60","[c]","26830","27140"
"New entrant CS","2023","Human Resources","EO","Male","Heterosexual / straight","75","[c]","28190","27140"
"New entrant CS","2023","Human Resources","EO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","EO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","EO","Male","Unknown","55","[c]","28120","27320"
"New entrant CS","2023","Human Resources","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G7","Female","Heterosexual / straight","45","[c]","53310","54330"
"New entrant CS","2023","Human Resources","G7","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G7","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G7","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HEO","Female","Heterosexual / straight","115","[c]","33320","33130"
"New entrant CS","2023","Human Resources","HEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HEO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HEO","Female","Unknown","65","[c]","35560","33830"
"New entrant CS","2023","Human Resources","HEO","Male","Heterosexual / straight","45","[c]","33890","33830"
"New entrant CS","2023","Human Resources","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HEO","Male","Unknown","30","[c]","34600","33830"
"New entrant CS","2023","Human Resources","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SEO","Female","Heterosexual / straight","55","[c]","41650","40680"
"New entrant CS","2023","Human Resources","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SEO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SEO","Male","Heterosexual / straight","30","[c]","42200","40890"
"New entrant CS","2023","Human Resources","SEO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SEO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SEO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","G6","Female","Unknown","[c]","[c]","[c]","[c]"
