"Status","Year","Parent_department","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department of Health and Social Care","Legal","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Medicine","London","Female","30","[c]","74920","63480"
"New entrant CS","2023","Department of Health and Social Care","Medicine","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Medicine","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Medicine","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Operational Delivery","London","Female","185","[c]","38570","32980"
"New entrant CS","2023","Department of Health and Social Care","Operational Delivery","London","Male","110","[c]","43960","38880"
"New entrant CS","2023","Department of Health and Social Care","Operational Delivery","Outside London","Female","240","[c]","36570","33450"
"New entrant CS","2023","Department of Health and Social Care","Operational Delivery","Outside London","Male","160","[c]","38730","31450"
"New entrant CS","2023","Department of Health and Social Care","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Operational Research","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Other","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Other","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Policy","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Policy","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Property","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Science and Engineering","London","Female","55","[c]","38610","33500"
"New entrant CS","2023","Department of Health and Social Care","Science and Engineering","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Science and Engineering","Outside London","Female","45","[c]","29050","24520"
"New entrant CS","2023","Department of Health and Social Care","Science and Engineering","Outside London","Male","35","[c]","32050","29160"
"New entrant CS","2023","Department of Health and Social Care","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Social Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Social Research","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Statistics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Statistics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Unknown","London","Female","105","[c]","37160","34190"
"New entrant CS","2023","Department of Health and Social Care","Unknown","London","Male","40","[c]","37130","34190"
"New entrant CS","2023","Department of Health and Social Care","Unknown","Outside London","Female","40","[c]","37750","30370"
"New entrant CS","2023","Department of Health and Social Care","Unknown","Outside London","Male","30","[c]","31220","30370"
"New entrant CS","2023","Estyn","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Inspector of Education and Training","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Inspector of Education and Training","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Operational Delivery","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Communications","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Economics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Economics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Intelligence Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Intelligence Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Legal","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Legal","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Operational Delivery","Outside London","Female","30","[c]","31040","26910"
"New entrant CS","2023","Food Standards Agency","Operational Delivery","Outside London","Male","30","[c]","29460","26910"
"New entrant CS","2023","Food Standards Agency","Policy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Policy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Policy","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Policy","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Science and Engineering","Outside London","Female","10","[c]","[c]","[c]"
