"Status","Year","Disability","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","The National Archives","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Legal","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Legal","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Operational Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Operational Delivery","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Operational Delivery","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Operational Delivery","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Communications","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Digital, Data and Technology","EO","30","[c]","25190","24840"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Digital, Data and Technology","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Digital, Data and Technology","HEO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Digital, Data and Technology","SEO","40","[c]","38900","37760"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Economics","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Economics","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Economics","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Geography","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Human Resources","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Internal Audit","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Operational Delivery","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Operational Delivery","AO","180","[c]","21460","21200"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Operational Delivery","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Operational Delivery","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Operational Delivery","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Operational Delivery","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Operational Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Operational Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Project Delivery","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Social Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Social Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Social Research","HEO","35","[c]","31610","31560"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Social Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Statistics","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Statistics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Statistics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Statistics","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Legal","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
