"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","Unknown","45","[c]","30960","23390"
"New entrant CS","2023","40-49","HM Revenue and Customs","Heterosexual / straight","400","[c]","31960","27650"
"New entrant CS","2023","40-49","HM Revenue and Customs","LGBO","35","[c]","28860","22520"
"New entrant CS","2023","40-49","HM Revenue and Customs","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","Unknown","360","[c]","27940","22520"
"New entrant CS","2023","40-49","HM Treasury","Heterosexual / straight","35","[c]","46270","43160"
"New entrant CS","2023","40-49","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Heterosexual / straight","290","[c]","27920","25750"
"New entrant CS","2023","40-49","Home Office","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Unknown","925","[c]","27050","25750"
"New entrant CS","2023","40-49","Ministry of Defence","Heterosexual / straight","650","[c]","35820","33830"
"New entrant CS","2023","40-49","Ministry of Defence","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","Unknown","415","[c]","35590","32820"
"New entrant CS","2023","40-49","Ministry of Justice","Heterosexual / straight","1335","[c]","27530","24170"
"New entrant CS","2023","40-49","Ministry of Justice","LGBO","90","[c]","28130","24270"
"New entrant CS","2023","40-49","Ministry of Justice","Undeclared","60","[c]","28410","23850"
"New entrant CS","2023","40-49","Ministry of Justice","Unknown","610","[c]","27160","25480"
"New entrant CS","2023","40-49","National Crime Agency","Heterosexual / straight","70","[c]","41010","38480"
"New entrant CS","2023","40-49","National Crime Agency","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","125","[c]","59660","52750"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Heterosexual / straight","90","[c]","45730","42000"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","Heterosexual / straight","295","[c]","34960","30440"
"New entrant CS","2023","40-49","Scottish Government","LGBO","30","[c]","37140","31980"
"New entrant CS","2023","40-49","Scottish Government","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","Unknown","435","[c]","34100","29100"
"New entrant CS","2023","40-49","The National Archives","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","Heterosexual / straight","115","[c]","36230","31060"
"New entrant CS","2023","40-49","UK Statistics Authority","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","Heterosexual / straight","45","[c]","41940","41700"
"New entrant CS","2023","40-49","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","Heterosexual / straight","85","[c]","39150","38760"
"New entrant CS","2023","50-59","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","Heterosexual / straight","60","[c]","51080","50860"
"New entrant CS","2023","50-59","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","Unknown","40","[c]","77620","70460"
"New entrant CS","2023","50-59","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Charity Commission","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","80","[c]","37290","35240"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","Heterosexual / straight","165","[c]","33660","25920"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","Unknown","35","[c]","27760","23530"
"New entrant CS","2023","50-59","Department for International Trade","Heterosexual / straight","95","[c]","46320","43090"
"New entrant CS","2023","50-59","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for International Trade","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for International Trade","Unknown","35","[c]","50870","45190"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Transport","Heterosexual / straight","155","[c]","28810","26780"
"New entrant CS","2023","50-59","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Transport","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Transport","Unknown","145","[c]","28650","26780"
"New entrant CS","2023","50-59","Department for Work and Pensions","Heterosexual / straight","380","[c]","29880","21690"
"New entrant CS","2023","50-59","Department for Work and Pensions","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Work and Pensions","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Work and Pensions","Unknown","85","[c]","30770","21690"
"New entrant CS","2023","50-59","Department of Health and Social Care","Heterosexual / straight","80","[c]","54090","42480"
"New entrant CS","2023","50-59","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department of Health and Social Care","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department of Health and Social Care","Unknown","70","[c]","50880","40380"
"New entrant CS","2023","50-59","Estyn","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Food Standards Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Food Standards Agency","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Land Registry","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Land Registry","Unknown","35","[c]","23600","23390"
"New entrant CS","2023","50-59","HM Revenue and Customs","Heterosexual / straight","255","[c]","32620","26920"
"New entrant CS","2023","50-59","HM Revenue and Customs","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Revenue and Customs","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Revenue and Customs","Unknown","245","[c]","26730","22520"
"New entrant CS","2023","50-59","HM Treasury","Heterosexual / straight","25","[c]","[c]","[c]"
