"Status","Year","Function_of_post","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Human Resources","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","South East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","Wales","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Water Services Regulation Authority","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Water Services Regulation Authority","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Department for Business, Energy and Industrial Strategy","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Department for Business, Energy and Industrial Strategy","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Department for Business, Energy and Industrial Strategy","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Department for Business, Energy and Industrial Strategy","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Revenue and Customs","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Revenue and Customs","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Revenue and Customs","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Revenue and Customs","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Revenue and Customs","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Revenue and Customs","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Revenue and Customs","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Revenue and Customs","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Ministry of Defence","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Ministry of Defence","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Ministry of Defence","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Ministry of Defence","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Ministry of Defence","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Ministry of Defence","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Ministry of Defence","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Ministry of Defence","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","UK Statistics Authority","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","UK Statistics Authority","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","UK Statistics Authority","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","UK Statistics Authority","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","East Midlands (England)","Female","45","[c]","26730","22870"
"New entrant CS","2023","Legal","Attorney General's Departments","East Midlands (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","East of England","Female","50","[c]","30020","24480"
"New entrant CS","2023","Legal","Attorney General's Departments","East of England","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","London","Female","295","[c]","35430","28200"
"New entrant CS","2023","Legal","Attorney General's Departments","London","Male","140","[c]","37320","31640"
"New entrant CS","2023","Legal","Attorney General's Departments","North East (England)","Female","40","[c]","25180","22000"
"New entrant CS","2023","Legal","Attorney General's Departments","North East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","North West (England)","Female","75","[c]","30960","26900"
"New entrant CS","2023","Legal","Attorney General's Departments","North West (England)","Male","30","[c]","32010","32830"
"New entrant CS","2023","Legal","Attorney General's Departments","South East (England)","Female","65","[c]","29870","25600"
"New entrant CS","2023","Legal","Attorney General's Departments","South East (England)","Male","35","[c]","27040","24480"
"New entrant CS","2023","Legal","Attorney General's Departments","South West (England)","Female","40","[c]","29020","22870"
"New entrant CS","2023","Legal","Attorney General's Departments","South West (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","Wales","Female","35","[c]","29980","25670"
"New entrant CS","2023","Legal","Attorney General's Departments","Wales","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","West Midlands (England)","Female","50","[c]","28110","24430"
"New entrant CS","2023","Legal","Attorney General's Departments","West Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","Yorkshire and The Humber","Female","95","[c]","33130","26900"
"New entrant CS","2023","Legal","Attorney General's Departments","Yorkshire and The Humber","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cabinet Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cabinet Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Competition and Markets Authority","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Competition and Markets Authority","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Competition and Markets Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Competition and Markets Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Business, Energy and Industrial Strategy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Business, Energy and Industrial Strategy","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Business, Energy and Industrial Strategy","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Education","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Education","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Education","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Education","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Education","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Education","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Education","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Education","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
