"Status","Year","Ethnicity","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Asian","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","120","[c]","29420","26920"
"New entrant CS","2023","Asian","HM Treasury (excl. agencies)","HM Treasury","Heterosexual / straight","30","[c]","26330","26310"
"New entrant CS","2023","Asian","HM Treasury (excl. agencies)","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Treasury (excl. agencies)","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Treasury (excl. agencies)","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Health and Safety Executive","Department for Work and Pensions","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Health and Safety Executive","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Health and Safety Executive","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Health and Safety Executive","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Home Office","Home Office","Heterosexual / straight","190","[c]","28170","25880"
"New entrant CS","2023","Asian","Home Office","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Home Office","Home Office","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Home Office","Home Office","Unknown","40","[c]","28850","26400"
"New entrant CS","2023","Asian","Institute for Apprenticeships and Technical Education","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Institute for Apprenticeships and Technical Education","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Institute for Apprenticeships and Technical Education","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Institute for Apprenticeships and Technical Education","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal Aid Agency","Ministry of Justice","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal Aid Agency","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal Aid Agency","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal Aid Agency","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Maritime and Coastguard Agency","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Maritime and Coastguard Agency","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Maritime and Coastguard Agency","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Maritime and Coastguard Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Heterosexual / straight","65","[c]","36440","33500"
"New entrant CS","2023","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Met Office","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Met Office","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Met Office","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Met Office","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","Heterosexual / straight","70","[c]","35150","30950"
"New entrant CS","2023","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","Heterosexual / straight","70","[c]","38950","33340"
"New entrant CS","2023","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Crime Agency","National Crime Agency","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Crime Agency","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Crime Agency","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Crime Agency","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Infrastructure Commission","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Infrastructure Commission","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Infrastructure Commission","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Infrastructure Commission","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Records of Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Records of Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Records of Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Records of Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Savings and Investments","Chancellor's other departments","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Savings and Investments","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Savings and Investments","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Savings and Investments","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland Office","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland Office","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland Office","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland Office","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office for Budget Responsibility","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office for Budget Responsibility","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office for Budget Responsibility","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office for Budget Responsibility","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","40","[c]","34630","30340"
"New entrant CS","2023","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Heterosexual / straight","75","[c]","39930","34200"
"New entrant CS","2023","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Rail and Road","Office of Rail and Road","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Rail and Road","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Rail and Road","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Rail and Road","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Public Guardian","Ministry of Justice","Heterosexual / straight","75","[c]","22180","21780"
"New entrant CS","2023","Asian","Office of the Public Guardian","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Public Guardian","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Public Guardian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Scottish Charity Regulator","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Scottish Charity Regulator","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Scottish Charity Regulator","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Scottish Charity Regulator","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
