"Status","Year","Organisation","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Welsh Government","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Welsh Government","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Welsh Government","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Welsh Government","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Foreign, Commonwealth and Development Office","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Foreign, Commonwealth and Development Office","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Foreign, Commonwealth and Development Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Foreign, Commonwealth and Development Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Foreign, Commonwealth and Development Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Foreign, Commonwealth and Development Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Foreign, Commonwealth and Development Office","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Foreign, Commonwealth and Development Office","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Scottish Government","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Scottish Government","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Scottish Government","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Scottish Government","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","AO","Female","190","[c]","22900","22150"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","AO","Male","125","[c]","22980","22150"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","EO","Female","80","[c]","26830","25920"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","EO","Male","50","[c]","26800","25920"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SEO","Female","35","[c]","38050","37300"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Attorney General's Departments","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Attorney General's Departments","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Attorney General's Departments","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Attorney General's Departments","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Attorney General's Departments","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","AO","Female","65","[c]","21070","21720"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","AO","Male","70","[c]","21420","21720"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","EO","Female","60","[c]","25980","24610"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","EO","Male","60","[c]","25380","24330"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","G7","Female","40","[c]","52960","53790"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","G7","Male","50","[c]","52680","51290"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","HEO","Female","55","[c]","33350","33020"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","HEO","Male","50","[c]","33750","33020"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","SCS level","Male","15","[c]","[c]","[c]"
