"Status","Year","Organisation","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Health and Safety Executive","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Science and Engineering","Female","35","[c]","28560","27320"
"New entrant CS","2023","Health and Safety Executive","Science and Engineering","Male","40","[c]","32160","27320"
"New entrant CS","2023","Home Office","Commercial","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Communications","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","Female","45","[c]","44720","39190"
"New entrant CS","2023","Home Office","Digital, Data and Technology","Male","160","[c]","42920","37780"
"New entrant CS","2023","Home Office","Economics","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Economics","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Intelligence Analysis","Female","30","[c]","27000","25750"
"New entrant CS","2023","Home Office","Intelligence Analysis","Male","35","[c]","28660","25750"
"New entrant CS","2023","Home Office","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Delivery","Female","3645","[c]","24890","25750"
"New entrant CS","2023","Home Office","Operational Delivery","Male","3240","[c]","25420","25750"
"New entrant CS","2023","Home Office","Operational Research","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Research","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Other","Female","115","[c]","27650","29750"
"New entrant CS","2023","Home Office","Other","Male","70","[c]","26280","25750"
"New entrant CS","2023","Home Office","Policy","Female","60","[c]","39130","36000"
"New entrant CS","2023","Home Office","Policy","Male","30","[c]","45840","32000"
"New entrant CS","2023","Home Office","Project Delivery","Female","55","[c]","36820","36000"
"New entrant CS","2023","Home Office","Project Delivery","Male","55","[c]","39490","36000"
"New entrant CS","2023","Home Office","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Science and Engineering","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Social Research","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Statistics","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Statistics","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Operational Delivery","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Project Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Digital, Data and Technology","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Operational Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Science and Engineering","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Operational Delivery","Female","55","[c]","22030","21780"
"New entrant CS","2023","Legal Aid Agency","Operational Delivery","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Operational Delivery","Female","35","[c]","23640","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","Operational Delivery","Male","105","[c]","28630","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","Policy","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Policy","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Legal","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Medicine","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Medicine","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","Female","35","[c]","33720","27840"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","Male","15","[c]","[c]","[c]"
