"Status","Year","Function_of_post","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Counter Fraud","Unknown","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Operational Delivery","London","AA/AO","145","[c]","26890","26920"
"New entrant CS","2023","Debt","Operational Delivery","Outside London","AA/AO","1055","[c]","22520","22520"
"New entrant CS","2023","Debt","Operational Delivery","Outside London","EO","15","[c]","27650","27650"
"New entrant CS","2023","Debt","Operational Research","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Other","Outside London","AA/AO","430","[c]","21660","21690"
"New entrant CS","2023","Debt","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Other","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Other","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Tax","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","Outside London","AA/AO","10","[c]","22520","22520"
"New entrant CS","2023","Debt","Unknown","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Commercial","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Counter Fraud","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","London","AA/AO","15","[c]","23810","23870"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","London","EO","95","[c]","29430","29750"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","London","G6/G7","180","[c]","61500","59000"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","London","SCS level","15","[c]","103910","1e+05"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","London","SEO/HEO","310","[c]","38830","39110"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Outside London","AA/AO","100","[c]","22410","22220"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Outside London","EO","480","[c]","27470","27590"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Outside London","G6/G7","435","[c]","56370","54570"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Outside London","SCS level","20","[c]","104300","109000"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Outside London","SEO/HEO","1065","[c]","37080","37350"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Economics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Intelligence Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Outside London","AA/AO","15","[c]","22250","22220"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Outside London","EO","25","[c]","27090","27080"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Outside London","SEO/HEO","15","[c]","33840","33830"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","Outside London","AA/AO","30","[c]","20750","20660"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","Outside London","EO","15","[c]","27090","27650"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","Outside London","SEO/HEO","10","[c]","37410","35840"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Other","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Other","Outside London","AA/AO","25","[c]","18830","19080"
"New entrant CS","2023","Digital, Data & Technology","Other","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Other","Outside London","SEO/HEO","10","[c]","35730","37420"
"New entrant CS","2023","Digital, Data & Technology","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Science and Engineering","Outside London","EO","25","[c]","25420","24150"
"New entrant CS","2023","Digital, Data & Technology","Science and Engineering","Outside London","SEO/HEO","25","[c]","34120","33430"
"New entrant CS","2023","Digital, Data & Technology","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Tax","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","London","AA/AO","15","[c]","18210","18300"
"New entrant CS","2023","Digital, Data & Technology","Unknown","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Outside London","EO","35","[c]","27540","27650"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Outside London","G6/G7","30","[c]","59370","59290"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Outside London","SEO/HEO","75","[c]","39380","38050"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","Outside London","SEO/HEO","15","[c]","35830","34170"
"New entrant CS","2023","Finance","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Corporate Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Corporate Finance","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Corporate Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Corporate Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Counter Fraud","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","London","AA/AO","10","[c]","24630","24490"
"New entrant CS","2023","Finance","Finance","London","EO","30","[c]","28530","29660"
"New entrant CS","2023","Finance","Finance","London","G6/G7","25","[c]","61230","59210"
"New entrant CS","2023","Finance","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","London","SEO/HEO","75","[c]","38430","39110"
"New entrant CS","2023","Finance","Finance","Outside London","AA/AO","185","[c]","22220","22520"
"New entrant CS","2023","Finance","Finance","Outside London","EO","130","[c]","26740","27080"
"New entrant CS","2023","Finance","Finance","Outside London","G6/G7","55","[c]","55050","53410"
"New entrant CS","2023","Finance","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","Outside London","SEO/HEO","170","[c]","36950","35830"
"New entrant CS","2023","Finance","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Medicine","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Medicine","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Operational Delivery","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Operational Delivery","Outside London","AA/AO","30","[c]","22600","22520"
"New entrant CS","2023","Finance","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Operational Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Other","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Security","Outside London","SEO/HEO","15","[c]","35890","34170"
"New entrant CS","2023","Finance","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Operational Delivery","Outside London","AA/AO","345","[c]","22010","22150"
"New entrant CS","2023","Grants Management","Operational Delivery","Outside London","EO","45","[c]","25280","25920"
"New entrant CS","2023","Grants Management","Operational Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Operational Delivery","Outside London","SEO/HEO","15","[c]","32900","30320"
"New entrant CS","2023","Grants Management","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Digital, Data and Technology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Digital, Data and Technology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Human Resources","London","AA/AO","10","[c]","24490","24520"
