"Status","Year","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Property","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Defence","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Defence","Outside London","200","[c]","31610","33830"
"New entrant CS","2023","Property","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Justice","London","10","[c]","36910","35410"
"New entrant CS","2023","Property","Ministry of Justice","Outside London","30","[c]","38500","37680"
"New entrant CS","2023","Property","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Scottish Government","Outside London","35","[c]","30120","24710"
"New entrant CS","2023","Property","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cabinet Office","London","15","[c]","30620","28370"
"New entrant CS","2023","Security","Cabinet Office","Outside London","150","[c]","27540","24330"
"New entrant CS","2023","Security","Cabinet Office","Unknown","20","[c]","24200","24330"
"New entrant CS","2023","Security","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Department for Transport","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Department for Transport","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Department for Work and Pensions","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","HM Revenue and Customs","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Home Office","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","Home Office","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Ministry of Defence","London","35","[c]","36590","34850"
"New entrant CS","2023","Security","Ministry of Defence","Outside London","660","[c]","29090","27500"
"New entrant CS","2023","Security","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Ministry of Justice","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Ministry of Justice","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","National Crime Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","UK Statistics Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Attorney General's Departments","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Cabinet Office","London","195","[c]","28840","28840"
"New entrant CS","2023","Unknown","Cabinet Office","Outside London","55","[c]","28900","28840"
"New entrant CS","2023","Unknown","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Education","Outside London","25","[c]","36680","37710"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","London","35","[c]","23210","18300"
"New entrant CS","2023","Unknown","Department for International Trade","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Work and Pensions","London","65","[c]","37420","39150"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Outside London","235","[c]","29040","28120"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department of Health and Social Care","London","30","[c]","38200","27840"
"New entrant CS","2023","Unknown","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence","Outside London","360","[c]","31760","28360"
"New entrant CS","2023","Unknown","Ministry of Defence","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Unknown","Northern Ireland Office","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","London","25","[c]","37410","33400"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Outside London","25","[c]","30850","23450"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Scotland","Outside London","15","[c]","45550","52360"
"New entrant CS","2023","Unknown","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Government","Outside London","3135","[c]","31930","29100"
"New entrant CS","2023","Unknown","Scottish Government","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government","Outside London","310","[c]","33930","32460"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Parent_department","Government Department, total figures for both Ministerial and Non-Ministerial Departments include all of their Executive Agencies.","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","",""
"Function_of_post","Functions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Welsh Government and Royal Fleet Auxiliary did not report any functions information for their employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any functions information for their employees.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
