"Status","Year","Profession_of_post","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Digital, Data and Technology","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SCS level","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SCS level","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SEO/HEO","Female","Heterosexual / straight","315","[c]","37370","37690"
"New entrant CS","2023","Digital, Data and Technology","SEO/HEO","Female","LGBO","40","[c]","36650","35820"
"New entrant CS","2023","Digital, Data and Technology","SEO/HEO","Female","Undeclared","40","[c]","37850","37760"
"New entrant CS","2023","Digital, Data and Technology","SEO/HEO","Female","Unknown","145","[c]","36120","36000"
"New entrant CS","2023","Digital, Data and Technology","SEO/HEO","Male","Heterosexual / straight","520","[c]","38110","37680"
"New entrant CS","2023","Digital, Data and Technology","SEO/HEO","Male","LGBO","45","[c]","35980","34850"
"New entrant CS","2023","Digital, Data and Technology","SEO/HEO","Male","Undeclared","35","[c]","38400","38000"
"New entrant CS","2023","Digital, Data and Technology","SEO/HEO","Male","Unknown","310","[c]","37320","37000"
"New entrant CS","2023","Digital, Data and Technology","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","AA/AO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Economics","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","AA/AO","Male","Heterosexual / straight","35","[c]","22340","22480"
"New entrant CS","2023","Economics","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","AA/AO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Economics","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","EO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Economics","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","EO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","EO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Economics","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","EO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G6/G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G6/G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SEO/HEO","Female","Heterosexual / straight","45","[c]","34910","34480"
"New entrant CS","2023","Economics","SEO/HEO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SEO/HEO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SEO/HEO","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SEO/HEO","Male","Heterosexual / straight","85","[c]","34880","34400"
"New entrant CS","2023","Economics","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SEO/HEO","Male","Unknown","40","[c]","35590","35320"
"New entrant CS","2023","Economics","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA/AO","Female","Heterosexual / straight","65","[c]","22250","22520"
"New entrant CS","2023","Finance","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA/AO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA/AO","Female","Unknown","40","[c]","22550","22520"
"New entrant CS","2023","Finance","AA/AO","Male","Heterosexual / straight","55","[c]","22000","22520"
"New entrant CS","2023","Finance","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA/AO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA/AO","Male","Unknown","30","[c]","22320","22400"
"New entrant CS","2023","Finance","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Female","Heterosexual / straight","50","[c]","27850","27080"
"New entrant CS","2023","Finance","EO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Female","Unknown","30","[c]","26670","27080"
"New entrant CS","2023","Finance","EO","Male","Heterosexual / straight","40","[c]","27080","27080"
"New entrant CS","2023","Finance","EO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6/G7","Female","Heterosexual / straight","35","[c]","56800","55020"
"New entrant CS","2023","Finance","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6/G7","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6/G7","Male","Heterosexual / straight","30","[c]","57420","57440"
"New entrant CS","2023","Finance","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6/G7","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO/HEO","Female","Heterosexual / straight","95","[c]","38170","38260"
"New entrant CS","2023","Finance","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO/HEO","Female","Unknown","45","[c]","34880","34630"
"New entrant CS","2023","Finance","SEO/HEO","Male","Heterosexual / straight","70","[c]","37910","38120"
"New entrant CS","2023","Finance","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO/HEO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO/HEO","Male","Unknown","45","[c]","36470","35410"
"New entrant CS","2023","Finance","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AA/AO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AA/AO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO/HEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA/AO","Female","Heterosexual / straight","115","[c]","22000","22150"
"New entrant CS","2023","Human Resources","AA/AO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA/AO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA/AO","Female","Unknown","65","[c]","22220","22220"
"New entrant CS","2023","Human Resources","AA/AO","Male","Heterosexual / straight","55","[c]","22270","22150"
"New entrant CS","2023","Human Resources","AA/AO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA/AO","Male","Unknown","30","[c]","22440","22220"
"New entrant CS","2023","Human Resources","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","EO","Female","Heterosexual / straight","125","[c]","27230","27080"
"New entrant CS","2023","Human Resources","EO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","EO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","EO","Female","Unknown","60","[c]","26830","27140"
"New entrant CS","2023","Human Resources","EO","Male","Heterosexual / straight","75","[c]","28190","27140"
"New entrant CS","2023","Human Resources","EO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","EO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","EO","Male","Unknown","55","[c]","28120","27320"
"New entrant CS","2023","Human Resources","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6/G7","Female","Heterosexual / straight","60","[c]","56310","55020"
"New entrant CS","2023","Human Resources","G6/G7","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6/G7","Female","Unknown","15","[c]","[c]","[c]"
