"Status","Year","Ethnicity","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Department for Work and Pensions","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","UK Statistics Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Estyn","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","HM Revenue and Customs","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Ministry of Defence","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
