"Status","Year","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","London","35","[c]","30870","29660"
"New entrant CS","2023","Undeclared","Ministry of Justice","Outside London","135","[c]","25520","23640"
"New entrant CS","2023","Undeclared","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scottish Government","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Supreme Court","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Welsh Government","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Attorney General's Departments","London","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Attorney General's Departments","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Cabinet Office","London","105","[c]","42330","28840"
"New entrant CS","2023","Unknown","Cabinet Office","Outside London","60","[c]","39320","28840"
"New entrant CS","2023","Unknown","Cabinet Office","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Charity Commission","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Charity Commission","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","London","85","[c]","40480","34480"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","275","[c]","31700","30930"
"New entrant CS","2023","Unknown","Department for Digital, Culture, Media and Sport","London","40","[c]","35270","35040"
"New entrant CS","2023","Unknown","Department for Digital, Culture, Media and Sport","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Education","London","35","[c]","33010","29530"
"New entrant CS","2023","Unknown","Department for Education","Outside London","50","[c]","32570","30700"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","London","110","[c]","42230","40260"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Outside London","290","[c]","27240","22150"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for International Trade","London","125","[c]","36880","35010"
"New entrant CS","2023","Unknown","Department for International Trade","Outside London","95","[c]","40150","41040"
"New entrant CS","2023","Unknown","Department for Levelling Up, Housing and Communities","London","30","[c]","40070","33880"
"New entrant CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Outside London","55","[c]","31950","26590"
"New entrant CS","2023","Unknown","Department for Transport","London","100","[c]","35890","34390"
"New entrant CS","2023","Unknown","Department for Transport","Outside London","525","[c]","26140","26780"
"New entrant CS","2023","Unknown","Department for Work and Pensions","London","45","[c]","36000","39150"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Outside London","465","[c]","27960","21690"
"New entrant CS","2023","Unknown","Department for Work and Pensions","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department of Health and Social Care","London","310","[c]","41960","34190"
"New entrant CS","2023","Unknown","Department of Health and Social Care","Outside London","355","[c]","38360","31810"
"New entrant CS","2023","Unknown","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Agency","Outside London","80","[c]","31270","30960"
"New entrant CS","2023","Unknown","HM Land Registry","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","Outside London","210","[c]","28000","23390"
"New entrant CS","2023","Unknown","HM Revenue and Customs","London","160","[c]","33000","29000"
"New entrant CS","2023","Unknown","HM Revenue and Customs","Outside London","1595","[c]","25350","22520"
"New entrant CS","2023","Unknown","Home Office","London","1415","[c]","30930","29750"
"New entrant CS","2023","Unknown","Home Office","Outside London","4530","[c]","24710","22400"
"New entrant CS","2023","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Unknown","45","[c]","26010","25750"
"New entrant CS","2023","Unknown","Ministry of Defence","London","170","[c]","38220","34850"
"New entrant CS","2023","Unknown","Ministry of Defence","Outside London","1965","[c]","30030","27080"
"New entrant CS","2023","Unknown","Ministry of Defence","Overseas","40","[c]","47800","45690"
"New entrant CS","2023","Unknown","Ministry of Defence","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Unknown","Ministry of Justice","London","830","[c]","30930","29660"
"New entrant CS","2023","Unknown","Ministry of Justice","Outside London","3990","[c]","25570","23640"
"New entrant CS","2023","Unknown","Ministry of Justice","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","30","[c]","52820","47750"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Scotland","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Scotland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Government","Outside London","2545","[c]","30300","29100"
"New entrant CS","2023","Unknown","Scottish Government","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The National Archives","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","Outside London","145","[c]","25150","21200"
"New entrant CS","2023","Unknown","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Departments","London","285","[c]","38840","32660"
"New entrant CS","2023","White","Attorney General's Departments","Outside London","525","[c]","30340","26900"
"New entrant CS","2023","White","Cabinet Office","London","360","[c]","35360","28840"
"New entrant CS","2023","White","Cabinet Office","Outside London","440","[c]","40110","31640"
"New entrant CS","2023","White","Cabinet Office","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Chancellor's other departments","London","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Chancellor's other departments","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","Outside London","45","[c]","32340","30170"
"New entrant CS","2023","White","Competition and Markets Authority","London","70","[c]","49760","42920"
"New entrant CS","2023","White","Competition and Markets Authority","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy","London","120","[c]","36680","34410"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy","Outside London","605","[c]","32300","30950"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport","London","75","[c]","38080","35040"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport","Outside London","30","[c]","33630","31880"
"New entrant CS","2023","White","Department for Education","London","70","[c]","38030","34030"
"New entrant CS","2023","White","Department for Education","Outside London","255","[c]","36450","30700"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs","London","215","[c]","41740","36190"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs","Outside London","1065","[c]","30480","25920"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for International Trade","London","155","[c]","38780","35010"
"New entrant CS","2023","White","Department for International Trade","Outside London","290","[c]","41250","39690"
"New entrant CS","2023","White","Department for Levelling Up, Housing and Communities","London","95","[c]","37500","34310"
"New entrant CS","2023","White","Department for Levelling Up, Housing and Communities","Outside London","140","[c]","39910","41840"
"New entrant CS","2023","White","Department for Transport","London","110","[c]","38660","35400"
"New entrant CS","2023","White","Department for Transport","Outside London","815","[c]","26500","22500"
"New entrant CS","2023","White","Department for Work and Pensions","London","100","[c]","40270","39150"
"New entrant CS","2023","White","Department for Work and Pensions","Outside London","2210","[c]","28460","27320"
"New entrant CS","2023","White","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Department of Health and Social Care","London","250","[c]","44400","40880"
"New entrant CS","2023","White","Department of Health and Social Care","Outside London","295","[c]","41480","37060"
"New entrant CS","2023","White","Estyn","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Food Standards Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Food Standards Agency","Outside London","55","[c]","34080","31260"
"New entrant CS","2023","White","Foreign, Commonwealth and Development Office","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Land Registry","London","5","[c]","[c]","[c]"
"New entrant CS","2023","White","HM Land Registry","Outside London","105","[c]","27470","23390"
"New entrant CS","2023","White","HM Revenue and Customs","London","140","[c]","38430","39110"
"New entrant CS","2023","White","HM Revenue and Customs","Outside London","2170","[c]","28200","22520"
"New entrant CS","2023","White","HM Treasury","London","120","[c]","35560","29280"
"New entrant CS","2023","White","HM Treasury","Outside London","80","[c]","32900","28500"
"New entrant CS","2023","White","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","London","180","[c]","33170","29750"
"New entrant CS","2023","White","Home Office","Outside London","1150","[c]","25440","25750"
"New entrant CS","2023","White","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Home Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence","London","140","[c]","39700","37850"
"New entrant CS","2023","White","Ministry of Defence","Outside London","3175","[c]","31670","27540"
"New entrant CS","2023","White","Ministry of Defence","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Ministry of Justice","London","475","[c]","33270","33800"
