"Status","Year","Disability","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","Female","Heterosexual / straight","405","[c]","40170","38390"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","Female","LGBO","45","[c]","38140","35820"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","Female","Undeclared","35","[c]","38920","37760"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","Male","Heterosexual / straight","800","[c]","42980","39110"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","Male","LGBO","40","[c]","40390","38470"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","Male","Undeclared","45","[c]","43110","40870"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","Female","Heterosexual / straight","50","[c]","35930","33900"
"New entrant CS","2023","Declared non-disabled","Economics","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","Male","Heterosexual / straight","125","[c]","33330","31560"
"New entrant CS","2023","Declared non-disabled","Economics","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Female","Heterosexual / straight","165","[c]","36210","33920"
"New entrant CS","2023","Declared non-disabled","Finance","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Male","Heterosexual / straight","125","[c]","35890","30930"
"New entrant CS","2023","Declared non-disabled","Finance","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Geography","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Geography","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Geography","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Geography","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Geography","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Geography","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Geography","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Geography","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Geography","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Geography","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Geography","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Geography","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Female","Heterosexual / straight","285","[c]","35630","31270"
"New entrant CS","2023","Declared non-disabled","Human Resources","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Male","Heterosexual / straight","110","[c]","31380","27140"
"New entrant CS","2023","Declared non-disabled","Human Resources","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","Female","Heterosexual / straight","190","[c]","58620","52750"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","Male","Heterosexual / straight","70","[c]","66920","72470"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","International Trade","Female","Heterosexual / straight","85","[c]","40050","41550"
"New entrant CS","2023","Declared non-disabled","International Trade","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","International Trade","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","International Trade","Male","Heterosexual / straight","105","[c]","42130","40350"
"New entrant CS","2023","Declared non-disabled","International Trade","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","International Trade","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","International Trade","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","International Trade","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","Female","Heterosexual / straight","45","[c]","33240","29660"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Female","Heterosexual / straight","325","[c]","45400","49050"
"New entrant CS","2023","Declared non-disabled","Legal","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Male","Heterosexual / straight","165","[c]","46040","49050"
"New entrant CS","2023","Declared non-disabled","Legal","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
