"Status","Year","Function_of_post","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","No function","Finance","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Geography","Outside London","AO","20","[c]","21690","21690"
"New entrant CS","2023","No function","Geography","Outside London","EO","15","[c]","28540","27610"
"New entrant CS","2023","No function","Geography","Outside London","HEO","10","[c]","34370","34370"
"New entrant CS","2023","No function","Geography","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Inspector of Education and Training","London","G7","20","[c]","75090","77470"
"New entrant CS","2023","No function","Inspector of Education and Training","London","SEO","10","[c]","49750","47750"
"New entrant CS","2023","No function","Inspector of Education and Training","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Inspector of Education and Training","Outside London","G7","115","[c]","76000","77470"
"New entrant CS","2023","No function","Inspector of Education and Training","Outside London","SEO","130","[c]","49590","47750"
"New entrant CS","2023","No function","Intelligence Analysis","London","EO","20","[c]","29860","29750"
"New entrant CS","2023","No function","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","London","HEO","10","[c]","37360","37850"
"New entrant CS","2023","No function","Intelligence Analysis","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","Outside London","EO","75","[c]","26290","25750"
"New entrant CS","2023","No function","Intelligence Analysis","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","Outside London","HEO","15","[c]","33360","33830"
"New entrant CS","2023","No function","Intelligence Analysis","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","London","EO","25","[c]","29370","29280"
"New entrant CS","2023","No function","International Trade","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","London","G7","30","[c]","58960","60960"
"New entrant CS","2023","No function","International Trade","London","HEO","50","[c]","34940","35010"
"New entrant CS","2023","No function","International Trade","London","SEO","30","[c]","42940","41550"
"New entrant CS","2023","No function","International Trade","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","Outside London","EO","40","[c]","26060","25660"
"New entrant CS","2023","No function","International Trade","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","Outside London","G7","55","[c]","52640","52550"
"New entrant CS","2023","No function","International Trade","Outside London","HEO","45","[c]","32230","31440"
"New entrant CS","2023","No function","International Trade","Outside London","SEO","200","[c]","41680","42160"
"New entrant CS","2023","No function","Knowledge and Information Management","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","London","EO","15","[c]","27520","28050"
"New entrant CS","2023","No function","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","London","HEO","20","[c]","33990","35010"
"New entrant CS","2023","No function","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","Outside London","AO","15","[c]","21830","21780"
"New entrant CS","2023","No function","Knowledge and Information Management","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","London","G6","15","[c]","90150","89380"
"New entrant CS","2023","No function","Medicine","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","London","SCS level","10","[c]","111010","109280"
"New entrant CS","2023","No function","Medicine","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","Outside London","AO","40","[c]","23550","23180"
"New entrant CS","2023","No function","Medicine","Outside London","EO","45","[c]","31610","32930"
"New entrant CS","2023","No function","Medicine","Outside London","G6","35","[c]","83110","83920"
"New entrant CS","2023","No function","Medicine","Outside London","G7","20","[c]","65280","62970"
"New entrant CS","2023","No function","Medicine","Outside London","HEO","90","[c]","38110","40590"
"New entrant CS","2023","No function","Medicine","Outside London","SCS level","20","[c]","110240","107440"
"New entrant CS","2023","No function","Medicine","Outside London","SEO","15","[c]","44880","45740"
"New entrant CS","2023","No function","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Delivery","London","AA","210","[c]","25420","26630"
"New entrant CS","2023","No function","Operational Delivery","London","AO","1485","[c]","28550","26400"
"New entrant CS","2023","No function","Operational Delivery","London","EO","965","[c]","30140","29750"
"New entrant CS","2023","No function","Operational Delivery","London","G6","30","[c]","72250","69140"
"New entrant CS","2023","No function","Operational Delivery","London","G7","50","[c]","56780","54290"
"New entrant CS","2023","No function","Operational Delivery","London","HEO","215","[c]","35730","35410"
"New entrant CS","2023","No function","Operational Delivery","London","SCS level","15","[c]","100890","99680"
"New entrant CS","2023","No function","Operational Delivery","London","SEO","105","[c]","43120","41280"
"New entrant CS","2023","No function","Operational Delivery","London","Unknown","375","[c]","26410","27640"
"New entrant CS","2023","No function","Operational Delivery","Outside London","AA","2385","[c]","22230","23230"
"New entrant CS","2023","No function","Operational Delivery","Outside London","AO","13950","[c]","24290","22400"
"New entrant CS","2023","No function","Operational Delivery","Outside London","EO","4455","[c]","27020","25880"
"New entrant CS","2023","No function","Operational Delivery","Outside London","G6","60","[c]","66840","65000"
"New entrant CS","2023","No function","Operational Delivery","Outside London","G7","165","[c]","53510","53000"
"New entrant CS","2023","No function","Operational Delivery","Outside London","HEO","825","[c]","33160","32500"
"New entrant CS","2023","No function","Operational Delivery","Outside London","SCS level","15","[c]","99530","95750"
"New entrant CS","2023","No function","Operational Delivery","Outside London","SEO","360","[c]","41730","39670"
"New entrant CS","2023","No function","Operational Delivery","Outside London","Unknown","3665","[c]","22730","23640"
"New entrant CS","2023","No function","Operational Delivery","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Delivery","Unknown","AA","20","[c]","23430","23230"
"New entrant CS","2023","No function","Operational Delivery","Unknown","AO","75","[c]","24900","22400"
"New entrant CS","2023","No function","Operational Delivery","Unknown","EO","35","[c]","28860","25830"
"New entrant CS","2023","No function","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","Outside London","AO","85","[c]","22520","22520"
"New entrant CS","2023","No function","Operational Research","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","London","EO","95","[c]","29410","29750"
"New entrant CS","2023","No function","Other","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","London","HEO","25","[c]","34490","35010"
"New entrant CS","2023","No function","Other","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","Outside London","AA","125","[c]","20660","19770"
"New entrant CS","2023","No function","Other","Outside London","AO","250","[c]","21960","22220"
"New entrant CS","2023","No function","Other","Outside London","EO","65","[c]","26350","25750"
"New entrant CS","2023","No function","Other","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","Outside London","G7","10","[c]","54450","53750"
"New entrant CS","2023","No function","Other","Outside London","HEO","55","[c]","33090","33000"
"New entrant CS","2023","No function","Other","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","Outside London","SEO","50","[c]","41360","39500"
"New entrant CS","2023","No function","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","Outside London","G6","20","[c]","65200","60050"
"New entrant CS","2023","No function","Planning Inspectors","Outside London","G7","55","[c]","42620","41840"
"New entrant CS","2023","No function","Policy","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Policy","London","AO","50","[c]","22910","23210"
"New entrant CS","2023","No function","Policy","London","EO","265","[c]","28470","28720"
"New entrant CS","2023","No function","Policy","London","G6","30","[c]","68480","67340"
"New entrant CS","2023","No function","Policy","London","G7","135","[c]","56130","54710"
"New entrant CS","2023","No function","Policy","London","HEO","440","[c]","34150","34410"
"New entrant CS","2023","No function","Policy","London","SCS level","20","[c]","114010","95000"
