"Status","Year","Age","Disability","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Highlands and Islands","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Inner London - East","Heterosexual / straight","75","[c]","48340","41840"
"New entrant CS","2023","50-59","Declared non-disabled","Inner London - East","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Inner London - West","Heterosexual / straight","125","[c]","49230","43700"
"New entrant CS","2023","50-59","Declared non-disabled","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Inner London - West","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Inner London - West","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Kent","Heterosexual / straight","50","[c]","31010","26620"
"New entrant CS","2023","50-59","Declared non-disabled","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Lancashire","Heterosexual / straight","70","[c]","30320","24070"
"New entrant CS","2023","50-59","Declared non-disabled","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","50","[c]","26100","23230"
"New entrant CS","2023","50-59","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Lincolnshire","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Merseyside","Heterosexual / straight","75","[c]","29300","24680"
"New entrant CS","2023","50-59","Declared non-disabled","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","North Eastern Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","North Yorkshire","Heterosexual / straight","35","[c]","35540","30320"
"New entrant CS","2023","50-59","Declared non-disabled","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Northern Ireland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Northumberland, and Tyne and Wear","Heterosexual / straight","90","[c]","33230","28120"
"New entrant CS","2023","50-59","Declared non-disabled","Northumberland, and Tyne and Wear","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Northumberland, and Tyne and Wear","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Northumberland, and Tyne and Wear","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Outer London - East and North East","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Outer London - South","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Outer London - West and North West","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Shropshire and Staffordshire","Heterosexual / straight","70","[c]","33660","28880"
"New entrant CS","2023","50-59","Declared non-disabled","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","South Yorkshire","Heterosexual / straight","50","[c]","31470","26780"
"New entrant CS","2023","50-59","Declared non-disabled","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Southern Scotland","Heterosexual / straight","35","[c]","24480","22520"
"New entrant CS","2023","50-59","Declared non-disabled","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Surrey, East and West Sussex","Heterosexual / straight","65","[c]","36100","29980"
"New entrant CS","2023","50-59","Declared non-disabled","Surrey, East and West Sussex","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Tees Valley and Durham","Heterosexual / straight","75","[c]","31970","28880"
"New entrant CS","2023","50-59","Declared non-disabled","Tees Valley and Durham","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","West Central Scotland","Heterosexual / straight","145","[c]","33220","29100"
"New entrant CS","2023","50-59","Declared non-disabled","West Central Scotland","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","West Central Scotland","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","West Central Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","West Midlands","Heterosexual / straight","120","[c]","34890","28880"
"New entrant CS","2023","50-59","Declared non-disabled","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","West Midlands","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","West Midlands","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","West Wales and The Valleys","Heterosexual / straight","115","[c]","28090","22500"
"New entrant CS","2023","50-59","Declared non-disabled","West Wales and The Valleys","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","West Yorkshire","Heterosexual / straight","90","[c]","36070","28120"
"New entrant CS","2023","50-59","Declared non-disabled","West Yorkshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","West Yorkshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","East Wales","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
