"Status","Year","Age","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","Mixed","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","International Trade","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Operational Delivery","60","[c]","25550","23640"
"New entrant CS","2023","50-59","Undeclared","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Digital, Data and Technology","75","[c]","48780","41000"
"New entrant CS","2023","50-59","Unknown","Finance","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Human Resources","55","[c]","36390","30080"
"New entrant CS","2023","50-59","Unknown","Inspector of Education and Training","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Intelligence Analysis","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","International Trade","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Legal","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Medicine","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Operational Delivery","1780","[c]","26140","24070"
"New entrant CS","2023","50-59","Unknown","Operational Research","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Other","85","[c]","28060","22400"
"New entrant CS","2023","50-59","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Policy","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Project Delivery","35","[c]","45560","41000"
"New entrant CS","2023","50-59","Unknown","Property","40","[c]","34960","33830"
"New entrant CS","2023","50-59","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Science and Engineering","35","[c]","40470","33000"
"New entrant CS","2023","50-59","Unknown","Security","85","[c]","33280","27500"
"New entrant CS","2023","50-59","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","370","[c]","35390","29100"
"New entrant CS","2023","50-59","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Commercial","65","[c]","53210","43400"
"New entrant CS","2023","50-59","White","Communications","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Counter Fraud","60","[c]","27540","25610"
"New entrant CS","2023","50-59","White","Digital, Data and Technology","185","[c]","48020","44930"
"New entrant CS","2023","50-59","White","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Finance","55","[c]","43370","40000"
"New entrant CS","2023","50-59","White","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Human Resources","120","[c]","39260","33830"
"New entrant CS","2023","50-59","White","Inspector of Education and Training","75","[c]","62150","72470"
"New entrant CS","2023","50-59","White","Intelligence Analysis","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Internal Audit","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","International Trade","85","[c]","47240","43540"
"New entrant CS","2023","50-59","White","Knowledge and Information Management","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Legal","50","[c]","48200","49050"
"New entrant CS","2023","50-59","White","Medicine","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Operational Delivery","2160","[c]","26770","23640"
"New entrant CS","2023","50-59","White","Operational Research","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Other","120","[c]","30290","22220"
"New entrant CS","2023","50-59","White","Planning Inspectors","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Policy","75","[c]","47090","43650"
"New entrant CS","2023","50-59","White","Project Delivery","125","[c]","46420","41100"
"New entrant CS","2023","50-59","White","Property","75","[c]","39000","33830"
"New entrant CS","2023","50-59","White","Psychology","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Science and Engineering","120","[c]","43820","43400"
"New entrant CS","2023","50-59","White","Security","90","[c]","31380","27500"
"New entrant CS","2023","50-59","White","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Tax","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Unknown","290","[c]","35560","29100"
"New entrant CS","2023","50-59","White","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Operational Delivery","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
