"Status","Year","Disability","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Delivery","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Research","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Human Resources","LGBO","[c]","[c]","[c]","[c]"
