"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","50","[c]","46260","47750"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","G6/G7","Male","35","[c]","61310","56800"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","SEO/HEO","Male","35","[c]","37930","38000"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Scottish Government","AA/AO","Female","245","[c]","23130","22180"
"New entrant CS","2023","30-39","Scottish Government","AA/AO","Male","215","[c]","23650","22180"
"New entrant CS","2023","30-39","Scottish Government","EO","Female","180","[c]","29460","29100"
"New entrant CS","2023","30-39","Scottish Government","EO","Male","160","[c]","29740","29100"
"New entrant CS","2023","30-39","Scottish Government","G6/G7","Female","50","[c]","55840","52360"
"New entrant CS","2023","30-39","Scottish Government","G6/G7","Male","40","[c]","58190","54870"
"New entrant CS","2023","30-39","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Scottish Government","SEO/HEO","Female","220","[c]","37940","35370"
"New entrant CS","2023","30-39","Scottish Government","SEO/HEO","Male","125","[c]","39140","38520"
"New entrant CS","2023","30-39","The National Archives","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","The National Archives","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","The National Archives","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","The National Archives","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Export Finance","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Export Finance","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Export Finance","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","AA/AO","Female","35","[c]","21170","21200"
"New entrant CS","2023","30-39","UK Statistics Authority","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","SEO/HEO","Female","50","[c]","34640","32940"
"New entrant CS","2023","30-39","UK Statistics Authority","SEO/HEO","Male","65","[c]","34760","34060"
"New entrant CS","2023","30-39","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Supreme Court","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Welsh Government","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Welsh Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Welsh Government","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Welsh Government","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Welsh Government","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Welsh Government","SEO/HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Welsh Government","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Attorney General's Departments","AA/AO","Female","35","[c]","20840","20980"
"New entrant CS","2023","40-49","Attorney General's Departments","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Attorney General's Departments","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Attorney General's Departments","G6/G7","Female","40","[c]","54830","54100"
"New entrant CS","2023","40-49","Attorney General's Departments","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Attorney General's Departments","SEO/HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Attorney General's Departments","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office","G6/G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office","G6/G7","Male","50","[c]","63810","62200"
"New entrant CS","2023","40-49","Cabinet Office","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Chancellor's other departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Chancellor's other departments","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Chancellor's other departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Chancellor's other departments","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","55","[c]","38280","37420"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","45","[c]","38430","38700"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","SEO/HEO","Female","35","[c]","35530","37590"
"New entrant CS","2023","40-49","Department for Education","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","AA/AO","Female","80","[c]","22220","22150"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","AA/AO","Male","40","[c]","22430","22150"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","EO","Male","10","[c]","[c]","[c]"
